,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
191,optics,618,Northeastern University - China,China,Shenyang,38.6,47.9,"39,155",https://www.usnews.com/education/best-global-universities/northeastern-university-china-514931
192,optics,"1,022",Jiangsu Normal University,China,Xuzhou,38.4,38.3,"23,978",https://www.usnews.com/education/best-global-universities/jiangsu-normal-university-529282
193,optics,"1,317",Ningbo University,China,Ningbo,38.3,31.8,N/A,https://www.usnews.com/education/best-global-universities/ningbo-university-529272
194,optics,213,King Saud University,Saudi Arabia,Riyadh,38,62.3,"33,931",https://www.usnews.com/education/best-global-universities/king-saud-university-503764
195,optics,199,RWTH Aachen University,Germany,Aachen,37.7,63,"39,738",https://www.usnews.com/education/best-global-universities/rwth-aachen-university-506441
196,optics,140,Kyoto University,Japan,Kyoto,37.4,66.9,N/A,https://www.usnews.com/education/best-global-universities/kyoto-university-505388
197,optics,643,Beijing University of Technology,China,Beijing,37.3,47.1,N/A,https://www.usnews.com/education/best-global-universities/beijing-university-of-technology-505552
198,optics,441,COMSATS University Islamabad (CUI),Pakistan,Islamabad,37.3,53.4,N/A,https://www.usnews.com/education/best-global-universities/comsats-university-islamabad-cui-529200
199,optics,570,Universitat Politecnica de Valencia,Spain,Valencia,36.7,49.1,"23,607",https://www.usnews.com/education/best-global-universities/universitat-politecnica-de-valencia-501850
200,optics,125,Sapienza University Rome,Italy,Rome,36.5,68,"74,149",https://www.usnews.com/education/best-global-universities/sapienza-university-rome-506550
201,optics,935,Wuhan Institute of Technology,China,Wuhan,36.4,40.1,"33,153",https://www.usnews.com/education/best-global-universities/wuhan-institute-of-technology-529516
202,optics,504,Polytechnic University of Turin,Italy,Turin,36.3,51.1,"29,428",https://www.usnews.com/education/best-global-universities/polytechnic-university-of-turin-502577
203,optics,441,University of Science & Technology Beijing,China,Beijing,36.2,53.4,N/A,https://www.usnews.com/education/best-global-universities/university-of-science-technology-beijing-506176
204,optics,342,Wuhan University of Technology,China,Wuhan,35.6,56.4,"55,426",https://www.usnews.com/education/best-global-universities/wuhan-university-of-technology-506361
205,optics,54,McGill University,Canada,Montreal,35.4,74.6,"32,309",https://www.usnews.com/education/best-global-universities/mcgill-university-499986
206,optics,186,Technische Universitat Dresden,Germany,Dresden,35,63.6,"30,578",https://www.usnews.com/education/best-global-universities/technische-universitat-dresden-501011
207,optics,717,Indian Institute of Technology (IIT) - Delhi,India,New Delhi,34.7,45.3,"9,794",https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-delhi-500856
208,optics,,Samara National Research University,Russia,Samara,34.7,N/A,N/A,https://www.usnews.com/education/best-global-universities/samara-national-research-university-529902
209,optics,290,Korea University,South Korea,Seoul,34.6,58.9,N/A,https://www.usnews.com/education/best-global-universities/korea-university-505391
210,optics,732,Warsaw University of Technology,Poland,Warsaw,34.1,44.9,"26,482",https://www.usnews.com/education/best-global-universities/warsaw-university-of-technology-502920
211,optics,109,Aarhus University,Denmark,Aarhus,33.9,69.1,"26,475",https://www.usnews.com/education/best-global-universities/aarhus-university-502125
212,optics,244,Ecole Normale Superieure (ENS),France,Paris,33.6,60.8,N/A,https://www.usnews.com/education/best-global-universities/ecole-normale-superieure-ens-505721
213,optics,115,University of Padua,Italy,Padua,32.8,68.9,"48,524",https://www.usnews.com/education/best-global-universities/university-of-padua-502381
214,optics,590,Ben Gurion University,Israel,Beer-Sheva,32.2,48.5,"16,468",https://www.usnews.com/education/best-global-universities/ben-gurion-university-501902
215,optics,812,Hefei University of Technology,China,Hefei,32.2,42.9,N/A,https://www.usnews.com/education/best-global-universities/hefei-university-of-technology-528958
216,optics,"1,449",Hunan Normal University,China,Changsha,31.6,28.9,N/A,https://www.usnews.com/education/best-global-universities/hunan-normal-university-529497
217,optics,447,ShanghaiTech University,China,Pudong,31.5,53.3,N/A,https://www.usnews.com/education/best-global-universities/shanghaitech-university-529508
218,optics,212,University of Valencia,Spain,Valencia,31.3,62.4,"50,575",https://www.usnews.com/education/best-global-universities/university-of-valencia-504510
219,optics,27,University of Melbourne,Australia,Parkville,31.1,80.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-melbourne-501796
220,optics,202,Universidade de Lisboa,Portugal,Lisbon,30.9,62.9,"48,404",https://www.usnews.com/education/best-global-universities/universidade-de-lisboa-501120
221,optics,835,Northwest University Xi'an,China,Xi'an,30.8,42.3,N/A,https://www.usnews.com/education/best-global-universities/northwest-university-xian-500540
222,optics,"1,258",Capital Normal University,China,Beijing,30.7,33.1,N/A,https://www.usnews.com/education/best-global-universities/capital-normal-university-529223
223,optics,397,University College Cork,Ireland,Cork,30.7,54.5,"18,073",https://www.usnews.com/education/best-global-universities/university-college-cork-502427
224,optics,801,Vilnius University,Lithuania,Vilnius,30.4,43.2,N/A,https://www.usnews.com/education/best-global-universities/vilnius-university-503315
225,optics,"1,631",Guilin University of Electronic Technology,China,Guilin,30.1,24.7,N/A,https://www.usnews.com/education/best-global-universities/guilin-university-of-electronic-technology-529505
226,optics,"1,309",Wroclaw University of Science & Technology,Poland,Wroclaw,30,32,N/A,https://www.usnews.com/education/best-global-universities/wroclaw-university-of-science-technology-502904
227,optics,294,Universidade Estadual de Campinas,Brazil,Campinas,29.6,58.7,"31,199",https://www.usnews.com/education/best-global-universities/universidade-estadual-de-campinas-504975
228,optics,84,University of California Irvine,United States,Irvine,29.6,71.9,"36,655",https://www.usnews.com/education/best-global-universities/university-of-california-irvine-110653
229,optics,241,Hebrew University of Jerusalem,Israel,Jerusalem,29.5,60.9,"16,362",https://www.usnews.com/education/best-global-universities/hebrew-university-of-jerusalem-500554
230,optics,844,Jiangsu University,China,Zhenjiang,29,42.2,"35,687",https://www.usnews.com/education/best-global-universities/jiangsu-university-501438
231,optics,652,Saint Petersburg State University,Russia,St. Petersburg,28.6,46.9,"24,335",https://www.usnews.com/education/best-global-universities/saint-petersburg-state-university-502182
232,optics,356,College de France,France,Paris,28.5,55.8,N/A,https://www.usnews.com/education/best-global-universities/college-de-france-502833
233,optics,966,Gwangju Institute of Science & Technology (GIST),South Korea,Gwangju,28.4,39.5,"1,808",https://www.usnews.com/education/best-global-universities/gwangju-institute-of-science-technology-gist-506847
234,optics,269,Beijing Normal University,China,Beijing,28.3,59.7,N/A,https://www.usnews.com/education/best-global-universities/beijing-normal-university-506588
235,optics,50,KU Leuven,Belgium,Leuven,27.8,75.1,"47,663",https://www.usnews.com/education/best-global-universities/ku-leuven-504785
236,optics,615,Technical University of Darmstadt,Germany,Darmstadt,27.5,48,"15,526",https://www.usnews.com/education/best-global-universities/technical-university-of-darmstadt-506035
237,optics,282,China University of Geosciences,China,Wuhan,27,59.1,N/A,https://www.usnews.com/education/best-global-universities/china-university-of-geosciences-506930
238,optics,468,Nanjing University of Information Science & Technology,China,Nanjing,26.3,52.6,N/A,https://www.usnews.com/education/best-global-universities/nanjing-university-of-information-science-technology-529160
239,optics,"1,535",University of Electro-Communications - Japan,Japan,Tokyo,25.4,27,"4,662",https://www.usnews.com/education/best-global-universities/university-of-electro-communications-japan-529005
240,optics,653,Southwest Jiaotong University,China,Chengdu,25.3,46.8,"43,541",https://www.usnews.com/education/best-global-universities/southwest-jiaotong-university-528991
241,optics,673,Zhejiang University of Technology,China,Hangzhou,24.9,46.4,N/A,https://www.usnews.com/education/best-global-universities/zhejiang-university-of-technology-529071
242,optics,337,Complutense University of Madrid,Spain,Madrid,24.2,56.7,"61,128",https://www.usnews.com/education/best-global-universities/complutense-university-of-madrid-506527
243,optics,379,Universiti Teknologi Malaysia,Malaysia,Johor,24.1,55,"19,974",https://www.usnews.com/education/best-global-universities/universiti-teknologi-malaysia-528827
244,optics,178,University of Freiburg,Germany,Freiburg,23.9,64.1,N/A,https://www.usnews.com/education/best-global-universities/university-of-freiburg-503940
245,optics,223,Ton Duc Thang University,Vietnam,Ho Chi Minh City,23.8,61.8,N/A,https://www.usnews.com/education/best-global-universities/ton-duc-thang-university-529637
246,optics,531,Fuzhou University,China,Fuzhou,23.7,50.2,"39,987",https://www.usnews.com/education/best-global-universities/fuzhou-university-528832
247,optics,698,Czech Technical University Prague,Czech Republic,Prague,23.6,45.7,N/A,https://www.usnews.com/education/best-global-universities/czech-technical-university-prague-502255
248,optics,"1,163",Hangzhou Dianzi University,China,Hangzhou,23,35,N/A,https://www.usnews.com/education/best-global-universities/hangzhou-dianzi-university-529256
249,optics,432,Hokkaido University,Japan,Sapporo,21.9,53.6,N/A,https://www.usnews.com/education/best-global-universities/hokkaido-university-501928
250,optics,405,Universidad Nacional Autonoma de Mexico,Mexico,Mexico City,21.7,54.3,"172,729",https://www.usnews.com/education/best-global-universities/universidad-nacional-autonoma-de-mexico-502101
