ranking,,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
92,energy-fuels,81,University of Tokyo,Japan,Tokyo,54.1,72.4,"26,112",https://www.usnews.com/education/best-global-universities/university-of-tokyo-500248
93,energy-fuels,145,University of Nottingham,United Kingdom,Nottingham,54,66.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-nottingham-503548
94,energy-fuels,169,Delft University of Technology,Netherlands,Delft,53.7,65.1,N/A,https://www.usnews.com/education/best-global-universities/delft-university-of-technology-505496
95,energy-fuels,333,Northwestern Polytechnical University,China,Xi'an,53.2,56.8,"34,095",https://www.usnews.com/education/best-global-universities/northwestern-polytechnical-university-504154
96,energy-fuels,625,University of Tabriz,Iran,Tabriz,53.2,47.7,"20,983",https://www.usnews.com/education/best-global-universities/university-of-tabriz-528957
97,energy-fuels,421,Beijing University of Chemical Technology,China,Beijing,53,53.9,N/A,https://www.usnews.com/education/best-global-universities/beijing-university-of-chemical-technology-501098
98,energy-fuels,74,University of Adelaide,Australia,Adelaide,53,72.8,"23,102",https://www.usnews.com/education/best-global-universities/university-of-adelaide-504015
99,energy-fuels,203,Griffith University,Australia,Nathan,52.6,62.8,"35,900",https://www.usnews.com/education/best-global-universities/griffith-university-501686
100,energy-fuels,745,Nanchang University,China,Nanchang,51.7,44.5,N/A,https://www.usnews.com/education/best-global-universities/nanchang-university-529112
101,energy-fuels,304,Technical University of Berlin,Germany,Berlin,51.5,58.1,"20,243",https://www.usnews.com/education/best-global-universities/technical-university-of-berlin-506357
102,energy-fuels,688,Donghua University,China,Shanghai,51.1,46,"23,598",https://www.usnews.com/education/best-global-universities/donghua-university-500299
103,energy-fuels,421,Shanghai University,China,Shanghai,51.1,53.9,"37,499",https://www.usnews.com/education/best-global-universities/shanghai-university-504274
104,energy-fuels,263,Sungkyunkwan University (SKKU),South Korea,Seoul,51,60,"23,399",https://www.usnews.com/education/best-global-universities/sungkyunkwan-university-skku-500193
105,energy-fuels,225,University of Tennessee Knoxville,United States,Knoxville,50.9,61.7,"27,308",https://www.usnews.com/education/best-global-universities/university-of-tennessee-knoxville-221759
106,energy-fuels,292,Yonsei University,South Korea,Seoul,50.5,58.8,N/A,https://www.usnews.com/education/best-global-universities/yonsei-university-503801
107,energy-fuels,639,National Cheng Kung University,Taiwan,Tainan City,50.3,47.2,"20,080",https://www.usnews.com/education/best-global-universities/national-cheng-kung-university-502356
108,energy-fuels,70,University of Colorado Boulder,United States,Boulder,50.2,73.1,"34,928",https://www.usnews.com/education/best-global-universities/university-of-colorado-boulder-126614
109,energy-fuels,"1,147",University of Jinan,China,Jinan,50.2,35.5,N/A,https://www.usnews.com/education/best-global-universities/university-of-jinan-529252
110,energy-fuels,62,Australian National University,Australia,Canberra,49.9,73.9,"16,758",https://www.usnews.com/education/best-global-universities/australian-national-university-503825
111,energy-fuels,199,RWTH Aachen University,Germany,Aachen,49.7,63,"39,738",https://www.usnews.com/education/best-global-universities/rwth-aachen-university-506441
112,energy-fuels,256,University of Erlangen Nuremberg,Germany,Erlangen,49.7,60.3,"33,777",https://www.usnews.com/education/best-global-universities/university-of-erlangen-nuremberg-504002
113,energy-fuels,794,Qingdao University,China,Qingdao,49.5,43.3,"42,809",https://www.usnews.com/education/best-global-universities/qingdao-university-529026
114,energy-fuels,171,Queensland University of Technology (QUT),Australia,Brisbane,49.2,64.7,"37,165",https://www.usnews.com/education/best-global-universities/queensland-university-of-technology-qut-504619
115,energy-fuels,400,King Fahd University of Petroleum & Minerals,Saudi Arabia,Dhahran,48.9,54.4,N/A,https://www.usnews.com/education/best-global-universities/king-fahd-university-of-petroleum-minerals-506100
116,energy-fuels,441,COMSATS University Islamabad (CUI),Pakistan,Islamabad,48.8,53.4,N/A,https://www.usnews.com/education/best-global-universities/comsats-university-islamabad-cui-529200
117,energy-fuels,21,Cornell University,United States,Ithaca,48.8,82.9,"24,027",https://www.usnews.com/education/best-global-universities/cornell-university-190415
118,energy-fuels,74,University of Illinois Urbana-Champaign,United States,Champaign,48.6,72.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-illinois-urbana-champaign-145637
119,energy-fuels,50,KU Leuven,Belgium,Leuven,48.5,75.1,"47,663",https://www.usnews.com/education/best-global-universities/ku-leuven-504785
120,energy-fuels,643,Beijing University of Technology,China,Beijing,48,47.1,N/A,https://www.usnews.com/education/best-global-universities/beijing-university-of-technology-505552
121,energy-fuels,590,Northwest A&F University - China,China,Shaanxi,47.8,48.5,N/A,https://www.usnews.com/education/best-global-universities/northwest-af-university-china-503600
122,energy-fuels,667,Nanjing University of Aeronautics & Astronautics,China,Nanjing,47.6,46.5,"32,238",https://www.usnews.com/education/best-global-universities/nanjing-university-of-aeronautics-astronautics-500835
123,energy-fuels,129,Seoul National University (SNU),South Korea,Seoul,47.5,67.5,"26,209",https://www.usnews.com/education/best-global-universities/seoul-national-university-snu-503456
124,energy-fuels,55,University of Hong Kong,Hong Kong,Pok Fu Lam,47.5,74.4,"18,087",https://www.usnews.com/education/best-global-universities/university-of-hong-kong-505046
125,energy-fuels,152,Cardiff University,United Kingdom,Cardiff,47.4,66.1,N/A,https://www.usnews.com/education/best-global-universities/cardiff-university-500071
126,energy-fuels,337,Chalmers University of Technology,Sweden,Gothenburg,47.4,56.7,"9,513",https://www.usnews.com/education/best-global-universities/chalmers-university-of-technology-505279
127,energy-fuels,290,Korea University,South Korea,Seoul,46.9,58.9,N/A,https://www.usnews.com/education/best-global-universities/korea-university-505391
128,energy-fuels,"1,121",Ontario Tech University,Canada,Oshawa,46.6,36.1,N/A,https://www.usnews.com/education/best-global-universities/ontario-tech-university-529067
129,energy-fuels,156,Arizona State University-Tempe,United States,Tempe,46.5,65.9,"50,027",https://www.usnews.com/education/best-global-universities/arizona-state-university-tempe-104151
130,energy-fuels,109,Aarhus University,Denmark,Aarhus,46.4,69.1,"26,475",https://www.usnews.com/education/best-global-universities/aarhus-university-502125
131,energy-fuels,332,China Agricultural University,China,Beijing,46.3,56.9,N/A,https://www.usnews.com/education/best-global-universities/china-agricultural-university-500688
132,energy-fuels,79,Technical University of Munich,Germany,Munich,46.3,72.6,"33,960",https://www.usnews.com/education/best-global-universities/technical-university-of-munich-503109
133,energy-fuels,889,Universiti Teknologi Petronas,Malaysia,Darul Ridzuan,46.3,41.1,N/A,https://www.usnews.com/education/best-global-universities/universiti-teknologi-petronas-529338
134,energy-fuels,360,Tokyo Institute of Technology,Japan,Tokyo,46.1,55.7,"9,878",https://www.usnews.com/education/best-global-universities/tokyo-institute-of-technology-504950
135,energy-fuels,202,Universidade de Lisboa,Portugal,Lisbon,46.1,62.9,"48,404",https://www.usnews.com/education/best-global-universities/universidade-de-lisboa-501120
136,energy-fuels,148,Texas A&M University College Station,United States,College Station,45.9,66.5,"62,931",https://www.usnews.com/education/best-global-universities/texas-am-university-college-station-228723
137,energy-fuels,136,University of Alberta,Canada,Edmonton,45.9,67.1,"32,338",https://www.usnews.com/education/best-global-universities/university-of-alberta-499977
138,energy-fuels,282,Korea Advanced Institute of Science & Technology (KAIST),South Korea,Daejeon,45.8,59.1,"9,946",https://www.usnews.com/education/best-global-universities/korea-advanced-institute-of-science-technology-kaist-506336
139,energy-fuels,20,University of California San Diego,United States,La Jolla,45.8,83.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-california-san-diego-110680
140,energy-fuels,531,Nanjing University of Science & Technology,China,Nanjing,45.7,50.2,N/A,https://www.usnews.com/education/best-global-universities/nanjing-university-of-science-technology-502308
141,energy-fuels,441,National Technical University of Athens,Greece,Athens (Greece),45.6,53.4,N/A,https://www.usnews.com/education/best-global-universities/national-technical-university-of-athens-505449
142,energy-fuels,57,University of Minnesota Twin Cities,United States,Minneapolis,45.6,74.3,"45,276",https://www.usnews.com/education/best-global-universities/university-of-minnesota-twin-cities-174066
143,energy-fuels,203,National Taiwan University,Taiwan,Taipei,45.5,62.8,"25,215",https://www.usnews.com/education/best-global-universities/national-taiwan-university-504077
144,energy-fuels,269,Beijing Normal University,China,Beijing,45.4,59.7,N/A,https://www.usnews.com/education/best-global-universities/beijing-normal-university-506588
145,energy-fuels,286,Tohoku University,Japan,Sendai,45.4,59,"17,812",https://www.usnews.com/education/best-global-universities/tohoku-university-500862
146,energy-fuels,759,Nanjing Forestry University,China,Nanjing,45.2,44.2,N/A,https://www.usnews.com/education/best-global-universities/nanjing-forestry-university-529506
147,energy-fuels,321,East China Normal University,China,Shanghai,45.1,57.5,"28,055",https://www.usnews.com/education/best-global-universities/east-china-normal-university-506407
148,energy-fuels,112,Lund University,Sweden,Lund,45.1,69,N/A,https://www.usnews.com/education/best-global-universities/lund-university-500083
149,energy-fuels,273,Aalto University,Finland,Esbo,45,59.5,"13,306",https://www.usnews.com/education/best-global-universities/aalto-university-503645
150,energy-fuels,504,Polytechnic University of Turin,Italy,Turin,45,51.1,"29,428",https://www.usnews.com/education/best-global-universities/polytechnic-university-of-turin-502577
151,energy-fuels,"1,489",Southwest Petroleum University,China,Chengdu,44.8,28,N/A,https://www.usnews.com/education/best-global-universities/southwest-petroleum-university-529461
152,energy-fuels,673,Zhejiang University of Technology,China,Hangzhou,44.6,46.4,N/A,https://www.usnews.com/education/best-global-universities/zhejiang-university-of-technology-529071
153,energy-fuels,35,University of British Columbia,Canada,Vancouver,44.2,77.5,"58,590",https://www.usnews.com/education/best-global-universities/university-of-british-columbia-499976
154,energy-fuels,844,Vellore Institute of Technology,India,Tamil Nadu,44,42.2,"33,416",https://www.usnews.com/education/best-global-universities/vellore-institute-of-technology-529209
155,energy-fuels,531,Fuzhou University,China,Fuzhou,43.9,50.2,"39,987",https://www.usnews.com/education/best-global-universities/fuzhou-university-528832
156,energy-fuels,598,Beijing Jiaotong University,China,Beijing,43.8,48.3,N/A,https://www.usnews.com/education/best-global-universities/beijing-jiaotong-university-501352
157,energy-fuels,213,King Saud University,Saudi Arabia,Riyadh,43.7,62.3,"33,931",https://www.usnews.com/education/best-global-universities/king-saud-university-503764
158,energy-fuels,"1,072",Yangzhou University,China,Yangzhou,43,37.2,"31,066",https://www.usnews.com/education/best-global-universities/yangzhou-university-529253
159,energy-fuels,89,University of Birmingham,United Kingdom,Birmingham (U.K.),42.8,71.3,"32,560",https://www.usnews.com/education/best-global-universities/university-of-birmingham-501524
160,energy-fuels,662,Khalifa University of Science & Technology,United Arab Emirates,Abu Dhabi,42.7,46.6,N/A,https://www.usnews.com/education/best-global-universities/khalifa-university-of-science-technology-529390
161,energy-fuels,643,East China University of Science & Technology,China,Shanghai,42.6,47.1,"28,718",https://www.usnews.com/education/best-global-universities/east-china-university-of-science-technology-505997
162,energy-fuels,992,Universiti Malaysia Pahang,Malaysia,Pahang,42.6,38.9,"8,140",https://www.usnews.com/education/best-global-universities/universiti-malaysia-pahang-529458
163,energy-fuels,"1,158",Qingdao University of Science & Technology,China,Qingdao,42.4,35.1,N/A,https://www.usnews.com/education/best-global-universities/qingdao-university-of-science-technology-529234
164,energy-fuels,593,Universiti Kebangsaan Malaysia,Malaysia,Bangi Selangor,42.3,48.4,N/A,https://www.usnews.com/education/best-global-universities/universiti-kebangsaan-malaysia-506289
