ranking,,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
180,civil-engineering,385,Zhengzhou University,China,Zhengzhou,29,54.9,N/A,https://www.usnews.com/education/best-global-universities/zhengzhou-university-502623
181,civil-engineering,605,Indian Institute of Technology (IIT) - Madras,India,Chennai,28.9,48.2,N/A,https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-madras-502278
182,civil-engineering,662,Ocean University of China,China,Qingdao,28.8,46.6,N/A,https://www.usnews.com/education/best-global-universities/ocean-university-of-china-502491
183,civil-engineering,186,Universite Grenoble Alpes (UGA),France,Saint-Martin-d'Heres,28.7,63.6,"50,868",https://www.usnews.com/education/best-global-universities/universite-grenoble-alpes-uga-528916
184,civil-engineering,219,Xi'an Jiaotong University,China,Xi'an,28.3,61.9,"44,942",https://www.usnews.com/education/best-global-universities/xian-jiaotong-university-503987
185,civil-engineering,466,University of Canterbury,New Zealand,Christchurch,27.8,52.7,"15,245",https://www.usnews.com/education/best-global-universities/university-of-canterbury-504532
186,civil-engineering,186,Technische Universitat Dresden,Germany,Dresden,27.3,63.6,"30,578",https://www.usnews.com/education/best-global-universities/technische-universitat-dresden-501011
187,civil-engineering,"1,140",Jiangsu University of Science & Technology,China,Zhenjiang,26.9,35.6,N/A,https://www.usnews.com/education/best-global-universities/jiangsu-university-of-science-technology-529475
188,civil-engineering,156,Universite de Montreal,Canada,Montreal,26.8,65.9,"38,189",https://www.usnews.com/education/best-global-universities/universite-de-montreal-506159
189,civil-engineering,120,Universidade de Sao Paulo,Brazil,Sao Paulo,26.7,68.5,"82,010",https://www.usnews.com/education/best-global-universities/universidade-de-sao-paulo-500437
190,civil-engineering,"1,726",Chongqing Jiaotong University,China,Chongqing,26.1,22.3,N/A,https://www.usnews.com/education/best-global-universities/chongqing-jiaotong-university-529852
191,civil-engineering,739,Isfahan University of Technology,Iran,Isfahan,26.1,44.6,"11,323",https://www.usnews.com/education/best-global-universities/isfahan-university-of-technology-502590
192,civil-engineering,"1,422",University of Guilan,Iran,Rasht,26,29.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-guilan-529421
193,civil-engineering,856,Braunschweig University of Technology,Germany,Braunschweig,25.9,41.9,N/A,https://www.usnews.com/education/best-global-universities/braunschweig-university-of-technology-505131
194,civil-engineering,314,Pontificia Universidad Catolica de Chile,Chile,Santiago,25,57.7,"31,579",https://www.usnews.com/education/best-global-universities/pontificia-universidad-catolica-de-chile-506168
195,civil-engineering,"1,498",Vilnius Gediminas Technical University,Lithuania,Vilnius,24.8,27.8,N/A,https://www.usnews.com/education/best-global-universities/vilnius-gediminas-technical-university-529345
196,civil-engineering,397,Laval University,Canada,Quebec City,24.6,54.5,"28,611",https://www.usnews.com/education/best-global-universities/laval-university-505699
197,civil-engineering,230,North Carolina State University,United States,Raleigh,24.6,61.5,"31,527",https://www.usnews.com/education/best-global-universities/north-carolina-state-university-199193
198,civil-engineering,363,Cairo University,Egypt,Giza,23.9,55.6,"208,524",https://www.usnews.com/education/best-global-universities/cairo-university-501834
199,civil-engineering,487,University of Hannover,Germany,Hannover,22.8,51.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-hannover-503676
200,civil-engineering,"1,476",Beijing University of Civil Engineering & Architecture,China,Beijing,22.7,28.3,N/A,https://www.usnews.com/education/best-global-universities/beijing-university-of-civil-engineering-architecture-529765
