ranking,,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
66,food-science-technology,115,University of Padua,Italy,Padua,56.7,68.9,"48,524",https://www.usnews.com/education/best-global-universities/university-of-padua-502381
67,food-science-technology,63,University of Wisconsin Madison,United States,Madison,56.7,73.8,"40,701",https://www.usnews.com/education/best-global-universities/university-of-wisconsin-madison-240444
68,food-science-technology,459,University of Belgrade,Serbia,Belgrade,55.8,53,N/A,https://www.usnews.com/education/best-global-universities/university-of-belgrade-500616
69,food-science-technology,112,"University of Chinese Academy of Sciences, CAS",China,Beijing,55.7,69,N/A,https://www.usnews.com/education/best-global-universities/university-of-chinese-academy-of-sciences-cas-529679
70,food-science-technology,662,Ocean University of China,China,Qingdao,55.2,46.6,N/A,https://www.usnews.com/education/best-global-universities/ocean-university-of-china-502491
71,food-science-technology,"1,243",Zhejiang Gongshang University,China,Xiasha University Town,55.1,33.5,N/A,https://www.usnews.com/education/best-global-universities/zhejiang-gongshang-university-529420
72,food-science-technology,123,University of Auckland,New Zealand,Auckland,54.7,68.2,"33,093",https://www.usnews.com/education/best-global-universities/university-of-auckland-503786
73,food-science-technology,328,Washington State University,United States,Pullman,54.7,57.2,"29,463",https://www.usnews.com/education/best-global-universities/washington-state-university-236939
74,food-science-technology,501,University of Parma,Italy,Parma,53.7,51.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-parma-501495
75,food-science-technology,79,Technical University of Munich,Germany,Munich,53.2,72.6,"33,960",https://www.usnews.com/education/best-global-universities/technical-university-of-munich-503109
76,food-science-technology,826,Shahid Beheshti University Medical Sciences,Iran,Tehran,52.8,42.4,N/A,https://www.usnews.com/education/best-global-universities/shahid-beheshti-university-medical-sciences-501678
77,food-science-technology,432,Universita degli Studi di Bari Aldo Moro,Italy,Bari,52.8,53.6,"42,689",https://www.usnews.com/education/best-global-universities/universita-degli-studi-di-bari-aldo-moro-505560
78,food-science-technology,461,University of Catania,Italy,Catania,52.8,52.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-catania-504106
79,food-science-technology,263,Iowa State University,United States,Ames,52.7,60,N/A,https://www.usnews.com/education/best-global-universities/iowa-state-university-153603
80,food-science-technology,324,University of Georgia,United States,"Athens (Georgia, U.S.)",52.3,57.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-georgia-139959
81,food-science-technology,526,"University of Natural Resources & Life Sciences, Vienna",Austria,Vienna,52.3,50.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-natural-resources-life-sciences-vienna-501157
82,food-science-technology,333,University of Reading,United Kingdom,Reading,52.3,56.8,"16,195",https://www.usnews.com/education/best-global-universities/university-of-reading-504198
83,food-science-technology,570,Universitat Politecnica de Valencia,Spain,Valencia,52.2,49.1,"23,607",https://www.usnews.com/education/best-global-universities/universitat-politecnica-de-valencia-501850
84,food-science-technology,394,Islamic Azad University,Iran,Tehran,52.1,54.6,N/A,https://www.usnews.com/education/best-global-universities/islamic-azad-university-528829
85,food-science-technology,421,Jilin University,China,Changchun,52.1,53.9,N/A,https://www.usnews.com/education/best-global-universities/jilin-university-506709
86,food-science-technology,598,Massey University,New Zealand,Palmerston North,52,48.3,"18,570",https://www.usnews.com/education/best-global-universities/massey-university-503390
87,food-science-technology,372,University of Manitoba,Canada,Winnipeg,51.9,55.2,"29,561",https://www.usnews.com/education/best-global-universities/university-of-manitoba-503954
88,food-science-technology,667,Southwest University - China,China,Chongqing,51.5,46.5,N/A,https://www.usnews.com/education/best-global-universities/southwest-university-china-506024
89,food-science-technology,213,King Saud University,Saudi Arabia,Riyadh,51,62.3,"33,931",https://www.usnews.com/education/best-global-universities/king-saud-university-503764
90,food-science-technology,29,ETH Zurich,Switzerland,Zurich,50.9,79.3,"21,209",https://www.usnews.com/education/best-global-universities/eth-zurich-502241
91,food-science-technology,99,University of Helsinki,Finland,Helsinki,50.6,70.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-helsinki-501989
92,food-science-technology,250,University of Florence,Italy,Florence,50.5,60.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-florence-501033
93,food-science-technology,165,Technical University of Denmark,Denmark,Kongens Lyngby,49.5,65.5,"9,599",https://www.usnews.com/education/best-global-universities/technical-university-of-denmark-503016
94,food-science-technology,55,Ohio State University,United States,Columbus,49,74.4,"55,814",https://www.usnews.com/education/best-global-universities/ohio-state-university-204796
95,food-science-technology,230,North Carolina State University,United States,Raleigh,48.9,61.5,"31,527",https://www.usnews.com/education/best-global-universities/north-carolina-state-university-199193
96,food-science-technology,202,Universidade de Lisboa,Portugal,Lisbon,48.7,62.9,"48,404",https://www.usnews.com/education/best-global-universities/universidade-de-lisboa-501120
97,food-science-technology,299,Oregon State University,United States,Corvallis,48.6,58.3,N/A,https://www.usnews.com/education/best-global-universities/oregon-state-university-209542
98,food-science-technology,"1,190",Prince of Songkla University,Thailand,Songkhla,47.9,34.5,"32,779",https://www.usnews.com/education/best-global-universities/prince-of-songkla-university-529017
99,food-science-technology,618,Universidade Federal de Santa Catarina (UFSC),Brazil,Florianopolis,47.9,47.9,N/A,https://www.usnews.com/education/best-global-universities/universidade-federal-de-santa-catarina-ufsc-500204
100,food-science-technology,194,Universite de Montpellier,France,Montpellier,47.2,63.3,"40,179",https://www.usnews.com/education/best-global-universities/universite-de-montpellier-528813
101,food-science-technology,605,University Hohenheim,Germany,Stuttgart,47.2,48.2,N/A,https://www.usnews.com/education/best-global-universities/university-hohenheim-502293
102,food-science-technology,295,Queens University Belfast,United Kingdom,Belfast,47.1,58.6,"20,195",https://www.usnews.com/education/best-global-universities/queens-university-belfast-505350
103,food-science-technology,975,Tabriz University of Medical Science,Iran,Tabriz,46.7,39.3,N/A,https://www.usnews.com/education/best-global-universities/tabriz-university-of-medical-science-529423
104,food-science-technology,385,University of Perugia,Italy,Perugia,46.7,54.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-perugia-504697
105,food-science-technology,497,Universidade Estadual Paulista,Brazil,Sao Paulo,46.6,51.4,N/A,https://www.usnews.com/education/best-global-universities/universidade-estadual-paulista-503331
106,food-science-technology,517,Tehran University of Medical Sciences,Iran,Tehran,46.5,50.6,"11,605",https://www.usnews.com/education/best-global-universities/tehran-university-of-medical-sciences-503294
107,food-science-technology,129,Sun Yat Sen University,China,Guangzhou,46.4,67.5,"58,208",https://www.usnews.com/education/best-global-universities/sun-yat-sen-university-506062
108,food-science-technology,356,Swedish University of Agricultural Sciences,Sweden,Uppsala,46.3,55.8,N/A,https://www.usnews.com/education/best-global-universities/swedish-university-of-agricultural-sciences-503091
109,food-science-technology,807,University of Agriculture Faisalabad,Pakistan,Faisalabad,46.3,43,N/A,https://www.usnews.com/education/best-global-universities/university-of-agriculture-faisalabad-529094
110,food-science-technology,"1,032",Lincoln University - New Zealand,New Zealand,Lincoln (New Zealand),46.2,38.1,N/A,https://www.usnews.com/education/best-global-universities/lincoln-university-new-zealand-529113
111,food-science-technology,"1,080",Universidade Federal de Santa Maria (UFSM),Brazil,Santa Maria,45.6,37.1,"27,242",https://www.usnews.com/education/best-global-universities/universidade-federal-de-santa-maria-ufsm-500881
112,food-science-technology,"1,520",Shanghai Ocean University,China,Shanghai,45.5,27.3,N/A,https://www.usnews.com/education/best-global-universities/shanghai-ocean-university-529171
113,food-science-technology,"1,060",Hunan Agricultural University,China,Changsha,45.3,37.4,N/A,https://www.usnews.com/education/best-global-universities/hunan-agricultural-university-529354
114,food-science-technology,145,University of Nottingham,United Kingdom,Nottingham,45.2,66.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-nottingham-503548
115,food-science-technology,409,University of Nebraska Lincoln,United States,Lincoln (U.S.),45.1,54.2,"25,055",https://www.usnews.com/education/best-global-universities/university-of-nebraska-lincoln-181464
116,food-science-technology,1,Harvard University,United States,Cambridge (U.S.),45,100,"21,887",https://www.usnews.com/education/best-global-universities/harvard-university-166027
117,food-science-technology,356,University of Kentucky,United States,Lexington,44.9,55.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-kentucky-157085
118,food-science-technology,"1,609",University of Foggia,Italy,Foggia,44.7,25.4,N/A,https://www.usnews.com/education/best-global-universities/university-of-foggia-529562
119,food-science-technology,"1,017",Universite de Sfax,Tunisia,Sfax,44.6,38.4,N/A,https://www.usnews.com/education/best-global-universities/universite-de-sfax-529029
120,food-science-technology,"1,314",Warsaw University of Life Sciences,Poland,Warsaw,44.6,31.9,N/A,https://www.usnews.com/education/best-global-universities/warsaw-university-of-life-sciences-529101
121,food-science-technology,"1,129",Sichuan Agricultural University,China,Yaan,44.5,35.9,N/A,https://www.usnews.com/education/best-global-universities/sichuan-agricultural-university-529103
122,food-science-technology,"1,106",Universitat de Lleida,Spain,Lleida,44.5,36.4,N/A,https://www.usnews.com/education/best-global-universities/universitat-de-lleida-504927
123,food-science-technology,"1,399",Selcuk University,Turkey,Selcuklu-Konya,44.3,30.1,N/A,https://www.usnews.com/education/best-global-universities/selcuk-university-505792
124,food-science-technology,676,University of Zaragoza,Spain,Zaragoza,44.2,46.3,"28,083",https://www.usnews.com/education/best-global-universities/university-of-zaragoza-502343
125,food-science-technology,28,University of Sydney,Australia,Sydney,44.1,79.9,"47,118",https://www.usnews.com/education/best-global-universities/university-of-sydney-505369
126,food-science-technology,"1,126",Universidade Federal de Vicosa,Brazil,Vicosa,44,36,N/A,https://www.usnews.com/education/best-global-universities/universidade-federal-de-vicosa-503863
127,food-science-technology,304,Stellenbosch University,South Africa,Stellenbosch,43.9,58.1,"24,907",https://www.usnews.com/education/best-global-universities/stellenbosch-university-500980
128,food-science-technology,"1,317",Ningbo University,China,Ningbo,43.7,31.8,N/A,https://www.usnews.com/education/best-global-universities/ningbo-university-529272
129,food-science-technology,901,Shaanxi Normal University,China,Xi'an,43.7,40.9,N/A,https://www.usnews.com/education/best-global-universities/shaanxi-normal-university-529190
130,food-science-technology,504,Universiti Sains Malaysia,Malaysia,Penang,43.2,51.1,"23,492",https://www.usnews.com/education/best-global-universities/universiti-sains-malaysia-528826
131,food-science-technology,363,Aristotle University of Thessaloniki,Greece,Thessaloniki,43.1,55.6,"49,840",https://www.usnews.com/education/best-global-universities/aristotle-university-of-thessaloniki-506056
132,food-science-technology,525,Universidade de Aveiro,Portugal,Aveiro,43.1,50.4,"12,566",https://www.usnews.com/education/best-global-universities/universidade-de-aveiro-504426
133,food-science-technology,"1,198",Hainan University,China,Haikou,43,34.4,N/A,https://www.usnews.com/education/best-global-universities/hainan-university-529489
134,food-science-technology,821,Universite de Bourgogne,France,Dijon,43,42.5,N/A,https://www.usnews.com/education/best-global-universities/universite-de-bourgogne-505886
135,food-science-technology,129,Seoul National University (SNU),South Korea,Seoul,42.9,67.5,"26,209",https://www.usnews.com/education/best-global-universities/seoul-national-university-snu-503456
136,food-science-technology,60,Universite Paris Saclay,France,Saint-Aubin,42.9,74.1,N/A,https://www.usnews.com/education/best-global-universities/universite-paris-saclay-529676
137,food-science-technology,86,University of Barcelona,Spain,Barcelona,42.9,71.8,"45,004",https://www.usnews.com/education/best-global-universities/university-of-barcelona-500261
138,food-science-technology,"1,049",Konkuk University,South Korea,Seoul,42.8,37.6,N/A,https://www.usnews.com/education/best-global-universities/konkuk-university-503911
139,food-science-technology,84,Pennsylvania State University,United States,University Park,42.8,71.9,"46,863",https://www.usnews.com/education/best-global-universities/pennsylvania-state-university-214777
140,food-science-technology,520,University of Sevilla,Spain,Seville,42.8,50.5,"49,155",https://www.usnews.com/education/best-global-universities/university-of-sevilla-502822
141,food-science-technology,"1,218",Shandong Agricultural University,China,Tai'an,42.7,34,N/A,https://www.usnews.com/education/best-global-universities/shandong-agricultural-university-529093
