,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
171,immunology,82,Vrije Universiteit Amsterdam,Netherlands,Amsterdam,29.9,72.3,N/A,https://www.usnews.com/education/best-global-universities/vrije-universiteit-amsterdam-500669
172,immunology,226,Universite Libre de Bruxelles,Belgium,Brussels,29.6,61.6,"28,290",https://www.usnews.com/education/best-global-universities/universite-libre-de-bruxelles-505303
173,immunology,83,University of Western Australia,Australia,Crawley,29.6,72.2,"18,405",https://www.usnews.com/education/best-global-universities/university-of-western-australia-503979
174,immunology,143,Rutgers State University New Brunswick,United States,Piscataway Township,29.5,66.8,"46,158",https://www.usnews.com/education/best-global-universities/rutgers-state-university-new-brunswick-186380
175,immunology,280,University of Kiel,Germany,Kiel,29.5,59.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-kiel-504681
176,immunology,185,University of Naples Federico II,Italy,Naples,29.5,63.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-naples-federico-ii-505539
177,immunology,148,Texas A&M University College Station,United States,College Station,29,66.5,"62,931",https://www.usnews.com/education/best-global-universities/texas-am-university-college-station-228723
178,immunology,"1,129",Guangzhou Medical University,China,Guangzhou,28.5,35.9,N/A,https://www.usnews.com/education/best-global-universities/guangzhou-medical-university-529307
179,immunology,143,Autonomous University of Barcelona,Spain,Barcelona,28.3,66.8,"31,933",https://www.usnews.com/education/best-global-universities/autonomous-university-of-barcelona-505700
180,immunology,250,University of Illinois Chicago,United States,Chicago,28,60.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-illinois-chicago-145600
181,immunology,341,Universite Claude Bernard Lyon 1,France,Villeurbanne,27.8,56.5,"28,253",https://www.usnews.com/education/best-global-universities/universite-claude-bernard-lyon-1-500870
182,immunology,84,University of California Irvine,United States,Irvine,27.7,71.9,"36,655",https://www.usnews.com/education/best-global-universities/university-of-california-irvine-110653
183,immunology,219,University of Munster,Germany,Munster,27.7,61.9,"28,014",https://www.usnews.com/education/best-global-universities/university-of-munster-500396
184,immunology,80,University of Southern California,United States,Los Angeles,27.5,72.5,"42,502",https://www.usnews.com/education/best-global-universities/university-of-southern-california-123961
185,immunology,292,Yonsei University,South Korea,Seoul,27.2,58.8,N/A,https://www.usnews.com/education/best-global-universities/yonsei-university-503801
186,immunology,93,University of Bristol,United Kingdom,Bristol,26.9,70.7,"25,660",https://www.usnews.com/education/best-global-universities/university-of-bristol-505342
187,immunology,186,Technische Universitat Dresden,Germany,Dresden,26.8,63.6,"30,578",https://www.usnews.com/education/best-global-universities/technische-universitat-dresden-501011
188,immunology,125,Sapienza University Rome,Italy,Rome,26.7,68,"74,149",https://www.usnews.com/education/best-global-universities/sapienza-university-rome-506550
189,immunology,416,St Georges University London,United Kingdom,London (U.K.),26.7,54,"3,535",https://www.usnews.com/education/best-global-universities/st-georges-university-london-502037
190,immunology,835,Chiba University,Japan,Chiba-shi,26.4,42.3,N/A,https://www.usnews.com/education/best-global-universities/chiba-university-503793
191,immunology,372,University of Manitoba,Canada,Winnipeg,26.1,55.2,"29,561",https://www.usnews.com/education/best-global-universities/university-of-manitoba-503954
192,immunology,304,Sichuan University,China,Chengdu,26,58.1,"49,543",https://www.usnews.com/education/best-global-universities/sichuan-university-506145
193,immunology,"1,251",Institute of Tropical Medicine (ITM),Belgium,Antwerp,25.9,33.3,N/A,https://www.usnews.com/education/best-global-universities/institute-of-tropical-medicine-itm-529905
194,immunology,202,Universidade de Lisboa,Portugal,Lisbon,25.9,62.9,"48,404",https://www.usnews.com/education/best-global-universities/universidade-de-lisboa-501120
195,immunology,397,Laval University,Canada,Quebec City,25.5,54.5,"28,611",https://www.usnews.com/education/best-global-universities/laval-university-505699
196,immunology,167,University of Utah,United States,Salt Lake City,25.5,65.4,"30,967",https://www.usnews.com/education/best-global-universities/university-of-utah-230764
197,immunology,112,"University of Chinese Academy of Sciences, CAS",China,Beijing,25.3,69,N/A,https://www.usnews.com/education/best-global-universities/university-of-chinese-academy-of-sciences-cas-529679
198,immunology,450,Tulane University,United States,New Orleans,24.7,53.2,"11,220",https://www.usnews.com/education/best-global-universities/tulane-university-160755
199,immunology,129,Brown University,United States,Providence,24.4,67.5,"10,037",https://www.usnews.com/education/best-global-universities/brown-university-217156
200,immunology,247,Universidade do Porto,Portugal,Porto,24.4,60.7,"33,484",https://www.usnews.com/education/best-global-universities/universidade-do-porto-505685
201,immunology,292,Vrije Universiteit Brussel,Belgium,Elsene,24.4,58.8,"14,284",https://www.usnews.com/education/best-global-universities/vrije-universiteit-brussel-504942
202,immunology,152,Indiana University Bloomington,United States,Bloomington,24.3,66.1,N/A,https://www.usnews.com/education/best-global-universities/indiana-university-bloomington-151351
203,immunology,337,Complutense University of Madrid,Spain,Madrid,23.9,56.7,"61,128",https://www.usnews.com/education/best-global-universities/complutense-university-of-madrid-506527
204,immunology,127,Uppsala University,Sweden,Uppsala,23.9,67.8,N/A,https://www.usnews.com/education/best-global-universities/uppsala-university-501990
205,immunology,322,Ulm University,Germany,Ulm,23.7,57.4,"10,271",https://www.usnews.com/education/best-global-universities/ulm-university-502475
206,immunology,253,University of Miami,United States,Coral Gables,23.6,60.5,"17,047",https://www.usnews.com/education/best-global-universities/university-of-miami-135726
207,immunology,"1,258",Army Medical University,China,Shapingba,23.3,33.1,N/A,https://www.usnews.com/education/best-global-universities/army-medical-university-503729
208,immunology,421,Jilin University,China,Changchun,23.3,53.9,N/A,https://www.usnews.com/education/best-global-universities/jilin-university-506709
209,immunology,317,University of South Florida,United States,Tampa,23,57.6,"39,907",https://www.usnews.com/education/best-global-universities/university-of-south-florida-137351
210,immunology,263,Sungkyunkwan University (SKKU),South Korea,Seoul,22.9,60,"23,399",https://www.usnews.com/education/best-global-universities/sungkyunkwan-university-skku-500193
211,immunology,108,University of Arizona,United States,Tucson,22.7,69.2,"39,797",https://www.usnews.com/education/best-global-universities/university-of-arizona-104179
212,immunology,385,Wayne State University,United States,Detroit,22.7,54.9,N/A,https://www.usnews.com/education/best-global-universities/wayne-state-university-172644
213,immunology,241,Hebrew University of Jerusalem,Israel,Jerusalem,22.3,60.9,"16,362",https://www.usnews.com/education/best-global-universities/hebrew-university-of-jerusalem-500554
214,immunology,547,Chulalongkorn University,Thailand,Bangkok,22,49.8,"34,095",https://www.usnews.com/education/best-global-universities/chulalongkorn-university-505636
215,immunology,432,Medical University of South Carolina,United States,Charleston,21.7,53.6,N/A,https://www.usnews.com/education/best-global-universities/medical-university-of-south-carolina-218335
216,immunology,122,University of Bologna,Italy,Bologna,21.4,68.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-bologna-502210
217,immunology,324,University of Georgia,United States,"Athens (Georgia, U.S.)",20.9,57.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-georgia-139959
218,immunology,366,Catholic University of the Sacred Heart,Italy,Milan,20.8,55.5,N/A,https://www.usnews.com/education/best-global-universities/catholic-university-of-the-sacred-heart-503167
219,immunology,324,James Cook University,Australia,Townsville City,20.7,57.3,"12,825",https://www.usnews.com/education/best-global-universities/james-cook-university-506320
220,immunology,342,University of Turku,Finland,Turku,20.7,56.4,"12,919",https://www.usnews.com/education/best-global-universities/university-of-turku-504089
221,immunology,250,University of Florence,Italy,Florence,19.8,60.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-florence-501033
222,immunology,389,Universite de Lille,France,Lille,19.7,54.8,N/A,https://www.usnews.com/education/best-global-universities/universite-de-lille-529680
223,immunology,282,Universite Toulouse III - Paul Sabatier,France,Toulouse,19.6,59.1,N/A,https://www.usnews.com/education/best-global-universities/universite-toulouse-iii-paul-sabatier-503302
224,immunology,400,Nantes Universite,France,Nantes,19.5,54.4,N/A,https://www.usnews.com/education/best-global-universities/nantes-universite-501104
225,immunology,426,University of Buenos Aires,Argentina,Buenos Aires,19.4,53.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-buenos-aires-504821
226,immunology,146,University of Gothenburg,Sweden,Gothenburg,19.4,66.6,"20,901",https://www.usnews.com/education/best-global-universities/university-of-gothenburg-501869
227,immunology,860,Southern Medical University - China,China,Guangzhou,19.2,41.8,N/A,https://www.usnews.com/education/best-global-universities/southern-medical-university-china-529257
228,immunology,74,University of Adelaide,Australia,Adelaide,19,72.8,"23,102",https://www.usnews.com/education/best-global-universities/university-of-adelaide-504015
229,immunology,277,Universite de Strasbourg,France,Strasbourg,18.6,59.3,N/A,https://www.usnews.com/education/best-global-universities/universite-de-strasbourg-501292
230,immunology,"1,002",Universidade Federal da Bahia,Brazil,Cruz Das Almas,18.4,38.7,N/A,https://www.usnews.com/education/best-global-universities/universidade-federal-da-bahia-528977
231,immunology,349,Kyushu University,Japan,Fukuoka,18.2,56.1,N/A,https://www.usnews.com/education/best-global-universities/kyushu-university-505482
232,immunology,300,University of Rome Tor Vergata,Italy,Rome,18.2,58.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-rome-tor-vergata-500808
233,immunology,186,Maastricht University,Netherlands,Maastricht,18,63.6,N/A,https://www.usnews.com/education/best-global-universities/maastricht-university-505759
