ranking,,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
84,endocrinology-metabolism,109,Huazhong University of Science & Technology,China,Wuhan,59.1,69.1,"57,167",https://www.usnews.com/education/best-global-universities/huazhong-university-of-science-technology-505190
85,endocrinology-metabolism,47,University of Munich,Germany,Munich,58.6,75.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-munich-500951
86,endocrinology-metabolism,450,Tulane University,United States,New Orleans,58.5,53.2,"11,220",https://www.usnews.com/education/best-global-universities/tulane-university-160755
87,endocrinology-metabolism,93,University of Bristol,United Kingdom,Bristol,58.5,70.7,"25,660",https://www.usnews.com/education/best-global-universities/university-of-bristol-505342
88,endocrinology-metabolism,57,University of Minnesota Twin Cities,United States,Minneapolis,58.5,74.3,"45,276",https://www.usnews.com/education/best-global-universities/university-of-minnesota-twin-cities-174066
89,endocrinology-metabolism,67,University of Zurich,Switzerland,Zurich,58.4,73.3,"25,255",https://www.usnews.com/education/best-global-universities/university-of-zurich-505287
90,endocrinology-metabolism,57,Ruprecht Karls University Heidelberg,Germany,Heidelberg,58,74.3,"19,347",https://www.usnews.com/education/best-global-universities/ruprecht-karls-university-heidelberg-506277
91,endocrinology-metabolism,175,Tel Aviv University,Israel,Tel Aviv,58,64.2,"23,834",https://www.usnews.com/education/best-global-universities/tel-aviv-university-500052
92,endocrinology-metabolism,107,University of Bern,Switzerland,Bern,57.9,69.3,"11,740",https://www.usnews.com/education/best-global-universities/university-of-bern-505657
93,endocrinology-metabolism,35,University of British Columbia,Canada,Vancouver,57.8,77.5,"58,590",https://www.usnews.com/education/best-global-universities/university-of-british-columbia-499976
94,endocrinology-metabolism,21,Cornell University,United States,Ithaca,57.4,82.9,"24,027",https://www.usnews.com/education/best-global-universities/cornell-university-190415
95,endocrinology-metabolism,100,Queen Mary University London,United Kingdom,London (U.K.),57.2,70.2,"20,485",https://www.usnews.com/education/best-global-universities/queen-mary-university-london-503389
96,endocrinology-metabolism,27,University of Melbourne,Australia,Parkville,56.9,80.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-melbourne-501796
97,endocrinology-metabolism,152,Indiana University Bloomington,United States,Bloomington,56.6,66.1,N/A,https://www.usnews.com/education/best-global-universities/indiana-university-bloomington-151351
98,endocrinology-metabolism,206,Medical University of Vienna,Austria,Vienna,56.5,62.7,"7,274",https://www.usnews.com/education/best-global-universities/medical-university-of-vienna-504165
99,endocrinology-metabolism,44,Utrecht University,Netherlands,Utrecht,56.5,75.7,"32,532",https://www.usnews.com/education/best-global-universities/utrecht-university-505962
100,endocrinology-metabolism,156,University of Milan,Italy,Milan,56.3,65.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-milan-506478
101,endocrinology-metabolism,389,Louisiana State University,United States,Baton Rouge,56.1,54.8,"29,191",https://www.usnews.com/education/best-global-universities/louisiana-state-university-159391
102,endocrinology-metabolism,106,Radboud University Nijmegen,Netherlands,Nijmegen,55.9,69.4,"21,979",https://www.usnews.com/education/best-global-universities/radboud-university-nijmegen-501519
103,endocrinology-metabolism,78,Vanderbilt University,United States,Nashville,55.9,72.7,N/A,https://www.usnews.com/education/best-global-universities/vanderbilt-university-221999
104,endocrinology-metabolism,416,Australian Catholic University,Australia,Melbourne (Australia),55.7,54,"23,728",https://www.usnews.com/education/best-global-universities/australian-catholic-university-529148
105,endocrinology-metabolism,236,University College Dublin,Ireland,Dublin,55.7,61.2,"23,361",https://www.usnews.com/education/best-global-universities/university-college-dublin-504418
106,endocrinology-metabolism,250,University of Florence,Italy,Florence,55.7,60.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-florence-501033
107,endocrinology-metabolism,55,University of Hong Kong,Hong Kong,Pok Fu Lam,55.7,74.4,"18,087",https://www.usnews.com/education/best-global-universities/university-of-hong-kong-505046
108,endocrinology-metabolism,119,University of Virginia,United States,Charlottesville,55.7,68.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-virginia-234076
109,endocrinology-metabolism,63,University of Wisconsin Madison,United States,Madison,55.6,73.8,"40,701",https://www.usnews.com/education/best-global-universities/university-of-wisconsin-madison-240444
110,endocrinology-metabolism,180,University of Iowa,United States,Iowa City,55.5,64,"29,257",https://www.usnews.com/education/best-global-universities/university-of-iowa-153658
111,endocrinology-metabolism,192,University of Wurzburg,Germany,Wurzburg,55.5,63.4,N/A,https://www.usnews.com/education/best-global-universities/university-of-wurzburg-505067
112,endocrinology-metabolism,314,Vita-Salute San Raffaele University,Italy,Milan,55.5,57.7,N/A,https://www.usnews.com/education/best-global-universities/vita-salute-san-raffaele-university-501347
113,endocrinology-metabolism,203,University of Cincinnati,United States,Cincinnati,54.8,62.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-cincinnati-201885
114,endocrinology-metabolism,256,University of Erlangen Nuremberg,Germany,Erlangen,54.8,60.3,"33,777",https://www.usnews.com/education/best-global-universities/university-of-erlangen-nuremberg-504002
115,endocrinology-metabolism,116,Fudan University,China,Shanghai,54.5,68.8,N/A,https://www.usnews.com/education/best-global-universities/fudan-university-500824
116,endocrinology-metabolism,79,Technical University of Munich,Germany,Munich,54,72.6,"33,960",https://www.usnews.com/education/best-global-universities/technical-university-of-munich-503109
117,endocrinology-metabolism,36,University of Queensland,Australia,Brisbane,54,77.2,"41,372",https://www.usnews.com/education/best-global-universities/university-of-queensland-500164
118,endocrinology-metabolism,95,Ghent University,Belgium,Gent,53.7,70.6,"39,437",https://www.usnews.com/education/best-global-universities/ghent-university-506883
119,endocrinology-metabolism,156,Universite de Montreal,Canada,Montreal,53.6,65.9,"38,189",https://www.usnews.com/education/best-global-universities/universite-de-montreal-506159
120,endocrinology-metabolism,129,Seoul National University (SNU),South Korea,Seoul,53.5,67.5,"26,209",https://www.usnews.com/education/best-global-universities/seoul-national-university-snu-503456
121,endocrinology-metabolism,209,University of Turin,Italy,Turin,53.4,62.5,"58,463",https://www.usnews.com/education/best-global-universities/university-of-turin-502528
122,endocrinology-metabolism,226,Charles University Prague,Czech Republic,Prague,53.3,61.6,"49,787",https://www.usnews.com/education/best-global-universities/charles-university-prague-502397
123,endocrinology-metabolism,182,University of Lausanne,Switzerland,Lausanne,52.8,63.9,"13,402",https://www.usnews.com/education/best-global-universities/university-of-lausanne-505144
124,endocrinology-metabolism,112,"University of Chinese Academy of Sciences, CAS",China,Beijing,52.6,69,N/A,https://www.usnews.com/education/best-global-universities/university-of-chinese-academy-of-sciences-cas-529679
125,endocrinology-metabolism,322,Ulm University,Germany,Ulm,52.5,57.4,"10,271",https://www.usnews.com/education/best-global-universities/ulm-university-502475
126,endocrinology-metabolism,152,University of Exeter,United Kingdom,Exeter,52.4,66.1,"24,940",https://www.usnews.com/education/best-global-universities/university-of-exeter-502021
127,endocrinology-metabolism,129,Brown University,United States,Providence,52,67.5,"10,037",https://www.usnews.com/education/best-global-universities/brown-university-217156
128,endocrinology-metabolism,136,University of Alberta,Canada,Edmonton,51.9,67.1,"32,338",https://www.usnews.com/education/best-global-universities/university-of-alberta-499977
129,endocrinology-metabolism,363,Aristotle University of Thessaloniki,Greece,Thessaloniki,51.8,55.6,"49,840",https://www.usnews.com/education/best-global-universities/aristotle-university-of-thessaloniki-506056
130,endocrinology-metabolism,209,Central South University,China,Changsha,51.8,62.5,"56,344",https://www.usnews.com/education/best-global-universities/central-south-university-501467
131,endocrinology-metabolism,129,Sun Yat Sen University,China,Guangzhou,51.5,67.5,"58,208",https://www.usnews.com/education/best-global-universities/sun-yat-sen-university-506062
132,endocrinology-metabolism,123,University of Auckland,New Zealand,Auckland,51.2,68.2,"33,093",https://www.usnews.com/education/best-global-universities/university-of-auckland-503786
133,endocrinology-metabolism,73,University of California Davis,United States,Davis,51.2,72.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-california-davis-110644
134,endocrinology-metabolism,22,University of Chicago,United States,Chicago,50.9,82.5,N/A,https://www.usnews.com/education/best-global-universities/university-of-chicago-144050
135,endocrinology-metabolism,83,University of Western Australia,Australia,Crawley,50.9,72.2,"18,405",https://www.usnews.com/education/best-global-universities/university-of-western-australia-503979
136,endocrinology-metabolism,397,Laval University,Canada,Quebec City,50.8,54.5,"28,611",https://www.usnews.com/education/best-global-universities/laval-university-505699
137,endocrinology-metabolism,346,Ruhr University Bochum,Germany,Bochum,50.5,56.2,N/A,https://www.usnews.com/education/best-global-universities/ruhr-university-bochum-500459
138,endocrinology-metabolism,239,Tufts University,United States,Medford,50.2,61.1,"11,399",https://www.usnews.com/education/best-global-universities/tufts-university-168148
139,endocrinology-metabolism,143,Autonomous University of Barcelona,Spain,Barcelona,50.1,66.8,"31,933",https://www.usnews.com/education/best-global-universities/autonomous-university-of-barcelona-505700
140,endocrinology-metabolism,122,University of Bologna,Italy,Bologna,50.1,68.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-bologna-502210
141,endocrinology-metabolism,372,University of Manitoba,Canada,Winnipeg,50.1,55.2,"29,561",https://www.usnews.com/education/best-global-universities/university-of-manitoba-503954
142,endocrinology-metabolism,156,Newcastle University - UK,United Kingdom,Newcastle upon Tyne,49.9,65.9,"26,920",https://www.usnews.com/education/best-global-universities/newcastle-university-uk-503247
143,endocrinology-metabolism,366,Catholic University of the Sacred Heart,Italy,Milan,49.8,55.5,N/A,https://www.usnews.com/education/best-global-universities/catholic-university-of-the-sacred-heart-503167
144,endocrinology-metabolism,447,University of Oulu,Finland,Oulu,49.6,53.3,"10,134",https://www.usnews.com/education/best-global-universities/university-of-oulu-502651
145,endocrinology-metabolism,884,Capital Medical University,China,Beijing,49.3,41.2,N/A,https://www.usnews.com/education/best-global-universities/capital-medical-university-504555
146,endocrinology-metabolism,146,University of Liverpool,United Kingdom,Liverpool,49.1,66.6,"27,145",https://www.usnews.com/education/best-global-universities/university-of-liverpool-506611
147,endocrinology-metabolism,194,Universite de Montpellier,France,Montpellier,49,63.3,"40,179",https://www.usnews.com/education/best-global-universities/universite-de-montpellier-528813
148,endocrinology-metabolism,175,University of Calgary,Canada,Calgary,49,64.2,"33,560",https://www.usnews.com/education/best-global-universities/university-of-calgary-499975
149,endocrinology-metabolism,405,Heinrich Heine University Dusseldorf,Germany,Dusseldorf,48.8,54.3,N/A,https://www.usnews.com/education/best-global-universities/heinrich-heine-university-dusseldorf-503659
150,endocrinology-metabolism,360,University of Liege,Belgium,Liege,48.7,55.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-liege-506253
151,endocrinology-metabolism,84,University of California Irvine,United States,Irvine,48.6,71.9,"36,655",https://www.usnews.com/education/best-global-universities/university-of-california-irvine-110653
152,endocrinology-metabolism,231,Autonomous University of Madrid,Spain,Madrid,48.5,61.4,"29,327",https://www.usnews.com/education/best-global-universities/autonomous-university-of-madrid-502502
153,endocrinology-metabolism,74,University of Adelaide,Australia,Adelaide,48.5,72.8,"23,102",https://www.usnews.com/education/best-global-universities/university-of-adelaide-504015
154,endocrinology-metabolism,487,University of Eastern Finland,Finland,Joensuu,48.4,51.7,"11,898",https://www.usnews.com/education/best-global-universities/university-of-eastern-finland-504471
155,endocrinology-metabolism,152,Cardiff University,United Kingdom,Cardiff,47.8,66.1,N/A,https://www.usnews.com/education/best-global-universities/cardiff-university-500071
156,endocrinology-metabolism,432,Medical University of South Carolina,United States,Charleston,47.5,53.6,N/A,https://www.usnews.com/education/best-global-universities/medical-university-of-south-carolina-218335
157,endocrinology-metabolism,250,National & Kapodistrian University of Athens,Greece,Athens (Greece),47.5,60.6,N/A,https://www.usnews.com/education/best-global-universities/national-kapodistrian-university-of-athens-504988
158,endocrinology-metabolism,271,George Washington University,United States,"Washington, D.C.",47.1,59.6,"22,298",https://www.usnews.com/education/best-global-universities/george-washington-university-131469
159,endocrinology-metabolism,149,University of Hamburg,Germany,Hamburg,47.1,66.3,"30,676",https://www.usnews.com/education/best-global-universities/university-of-hamburg-501079
160,endocrinology-metabolism,212,University of Valencia,Spain,Valencia,47.1,62.4,"50,575",https://www.usnews.com/education/best-global-universities/university-of-valencia-504510
161,endocrinology-metabolism,182,Eberhard Karls University of Tubingen,Germany,Tubingen,47,63.9,N/A,https://www.usnews.com/education/best-global-universities/eberhard-karls-university-of-tubingen-503424
162,endocrinology-metabolism,346,Leipzig University,Germany,Leipzig,46.8,56.2,N/A,https://www.usnews.com/education/best-global-universities/leipzig-university-503504
163,endocrinology-metabolism,203,National Taiwan University,Taiwan,Taipei,46.8,62.8,"25,215",https://www.usnews.com/education/best-global-universities/national-taiwan-university-504077
