,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
127,nanoscience-nanotechnology,540,Lanzhou University,China,Lanzhou,44.5,50,N/A,https://www.usnews.com/education/best-global-universities/lanzhou-university-502794
128,nanoscience-nanotechnology,447,ShanghaiTech University,China,Pudong,44.5,53.3,N/A,https://www.usnews.com/education/best-global-universities/shanghaitech-university-529508
129,nanoscience-nanotechnology,9,California Institute of Technology,United States,Pasadena,44.4,85.6,"2,237",https://www.usnews.com/education/best-global-universities/california-institute-of-technology-110404
130,nanoscience-nanotechnology,165,Technical University of Denmark,Denmark,Kongens Lyngby,44.4,65.5,"9,599",https://www.usnews.com/education/best-global-universities/technical-university-of-denmark-503016
131,nanoscience-nanotechnology,186,University of California Riverside,United States,Riverside,44,63.6,"24,515",https://www.usnews.com/education/best-global-universities/university-of-california-riverside-110671
132,nanoscience-nanotechnology,63,University of Wisconsin Madison,United States,Madison,43.7,73.8,"40,701",https://www.usnews.com/education/best-global-universities/university-of-wisconsin-madison-240444
133,nanoscience-nanotechnology,579,National Yang Ming Chiao Tung University,Taiwan,Hsinchu,43.6,48.8,"16,425",https://www.usnews.com/education/best-global-universities/national-yang-ming-chiao-tung-university-529781
134,nanoscience-nanotechnology,512,China University of Petroleum,China,Qingdao,43.4,50.7,N/A,https://www.usnews.com/education/best-global-universities/china-university-of-petroleum-500186
135,nanoscience-nanotechnology,540,Jinan University,China,Guangzhou,43.3,50,N/A,https://www.usnews.com/education/best-global-universities/jinan-university-505051
136,nanoscience-nanotechnology,432,Singapore University of Technology & Design,Singapore,Singapore,43.3,53.6,N/A,https://www.usnews.com/education/best-global-universities/singapore-university-of-technology-design-529432
137,nanoscience-nanotechnology,520,Kyung Hee University,South Korea,Seoul,43.2,50.5,"20,504",https://www.usnews.com/education/best-global-universities/kyung-hee-university-501161
138,nanoscience-nanotechnology,770,South China Normal University,China,Guangzhou,43,43.9,N/A,https://www.usnews.com/education/best-global-universities/south-china-normal-university-501607
139,nanoscience-nanotechnology,169,Delft University of Technology,Netherlands,Delft,42.7,65.1,N/A,https://www.usnews.com/education/best-global-universities/delft-university-of-technology-505496
140,nanoscience-nanotechnology,209,Royal Melbourne Institute of Technology (RMIT),Australia,Melbourne (Australia),42.7,62.5,"32,692",https://www.usnews.com/education/best-global-universities/royal-melbourne-institute-of-technology-rmit-503858
141,nanoscience-nanotechnology,186,Universite Grenoble Alpes (UGA),France,Saint-Martin-d'Heres,42.6,63.6,"50,868",https://www.usnews.com/education/best-global-universities/universite-grenoble-alpes-uga-528916
142,nanoscience-nanotechnology,349,University of Texas Dallas,United States,Richardson,42.5,56.1,"25,464",https://www.usnews.com/education/best-global-universities/university-of-texas-dallas-228787
143,nanoscience-nanotechnology,286,Tohoku University,Japan,Sendai,42.3,59,"17,812",https://www.usnews.com/education/best-global-universities/tohoku-university-500862
